venue_id	title	issn_l
282504748675166280	Pflege aktuell	0944-8918
282504748675166281	Pflege Zeitschrift	0945-1129
282504748675166282	Pflügers Archiv : European journal of physiology	0031-6768
282504748675166283	Pflügers Archiv für die gesamte Physiologie des Menschen und der Tiere	0365-267X
282504748675166284	Pharmaceutica acta Helvetiae	0031-6865
282504748675166286	Pharmaceutical biology	1388-0209
282504748675166287	Le Pharmacien biologiste	0553-9323
282504748675166288	Pharmaceutical biotechnology	1078-0467
282504748675166289	Pharmaceutical bulletin	0369-9471
282504748675166290	Pharmaceutical development and technology	1083-7450
282504748675166291	Pharmacien de France	0031-6938
282504748675166292	Pharmacy in history	0031-7047
282504748675166293	Pharmaceutical historian	0079-1393
282504748675166295	Die Pharmazeutische Industrie	0031-711X
282504748675166297	The Pharmaceutical journal	0031-6873
282504748675166299	Pharmacy management combined with the American journal of pharmacy : PM	0163-464X
282504748675166300	Pharmaceutical nanotechnology	2211-7385
282504748675166301	Pharmaceutical patent analyst	2046-8954
282504748675166302	Pharmacy practice management quarterly	1080-5737
282504748675166303	Pharmazeutische Praxis	0048-3656
282504748675166304	Pharmaceutical research	0724-8741
282504748675166305	Pharmazeutische Rundschau	0031-7128
282504748675166306	Pharmaceutical statistics	1539-1604
282504748675166307	Pharmacy times	0003-0627
282504748675166308	Pharmazie in unserer Zeit	0048-3664
282504748675166309	Pharmaceutisch weekblad	0031-6911
282504748675166310	Pharmaceutisch weekblad. Scientific edition	0167-6555
282504748675166311	Pharmacy world & science : PWS	0928-1231
282504748675166313	Pharmazeutische Zeitung	0174-1683
282504748675166315	Pharmaceutical medicine	1178-2595
282504748675166316	PharmacoEconomics	1170-7690
282504748675166317	Pharmacoepidemiology and drug safety	1053-8569
282504748675166318	Pharmacogenetics and genomics	1744-6872
282504748675166319	Pharmacogenetics	0960-314X
282504748675166320	Pharmacogenomics	1462-2416
282504748675166321	The pharmacogenomics journal	1470-269X
282504748675166322	Pharmacology, biochemistry, and behavior	0091-3057
282504748675166323	Pharmacology for physicians	0097-0115
282504748675166324	Pharmacological reports : PR	1734-1140
282504748675166325	Pharmacological research	1043-6618
282504748675166326	Pharmacological research communications	0031-6989
282504748675166327	Pharmacology research & perspectives	2052-1707
282504748675166328	Pharmacological reviews	0031-6997
282504748675166329	Pharmacology & therapeutics	0163-7258
282504748675166330	Pharmacology & therapeutics. Part B: General & systematic pharmacology	0306-039X
282504748675166331	Pharmacology and therapeutics in dentistry	0001-4389
282504748675166332	Pharmacology & toxicology	0901-9928
282504748675166333	Pharmacology	0031-7012
282504748675166334	Pharmacopsychiatria	0720-4280
282504748675166335	Pharmacopsychiatry	0176-3679
282504748675166336	Pharmacotherapy	0277-0008
282504748675166337	Pharmakopsychiatrie, Neuro-Psychopharmakologie	0031-7098
282504748675166338	Pharmakotherapia	0553-9439
282504748675166339	Pharmatherapeutica	0308-051X
282504748675166340	Die Pharmazie	0031-7144
282504748675166342	Pharmeuropa bio & scientific notes	2075-2164
282504748675166343	Pharmeuropa scientific notes	1814-2435
282504748675166344	Pharmeuropa bio	1684-7075
282504748675166346	Pharmindex	0031-7152
282504748675166347	The Pharos of Alpha Omega Alpha-Honor Medical Society. Alpha Omega Alpha	0031-7179
282504748675166349	The Phi Lambda Kappa quarterly	0733-4400
282504748675166351	Philadelphia medicine	0031-7306
282504748675166352	Philippine journal of cancer	0031-7608
282504748675166353	The Philippine journal of nursing	0048-3818
282504748675166356	Philippine journal of surgery and surgical specialties	0370-0267
282504748675166358	Phillip Journal	0945-1412
282504748675166359	Phillip Journal für restaurative Zahnmedizin	0174-5980
282504748675166360	Philosophy, ethics, and humanities in medicine : PEHM	1747-5341
282504748675166361	Philosophical transactions. Series A, Mathematical, physical, and engineering sciences	1364-503X
282504748675166362	Philosophical transactions of the Royal Society of London. A	0264-3820
282504748675166363	Philosophical transactions of the Royal Society of London. Series B, Biological sciences	0962-8436
282504748675166365	Phlébologie	0031-8280
282504748675166366	Phlebology	0268-3555
282504748675166367	Phonetica	0031-8388
282504748675166368	Photobiomodulation, photomedicine, and laser surgery	2578-5478
282504748675166369	Photochemistry and photobiology	0031-8655
282504748675166370	Photochemical & photobiological sciences : Official journal of the European Photochemistry Association and the European Society for Photobiology	1474-905X
282504748675166371	Photo-dermatology	0108-9684
282504748675166372	Photodermatology, photoimmunology & photomedicine	0905-4383
282504748675166373	Photodiagnosis and photodynamic therapy	1572-1000
282504748675166374	Photomedicine and laser surgery	1549-5418
282504748675166375	Photophysiology	0090-6999
282504748675166376	Photosynthesis research	0166-8595
282504748675166377	Physical biology	1478-3967
282504748675166378	Physical chemistry chemical physics : PCCP	1463-9076
282504748675166379	Physical and engineering sciences in medicine	2662-4729
282504748675166380	Physics of life reviews	1571-0645
282504748675166381	Physica medica : PM : an international journal devoted to the applications of physics to medicine and biology : official journal of the Italian Association of Biomedical Physics (AIFB)	1120-1797
282504748675166382	Physics in medicine and biology	0031-9155
282504748675166383	Physical medicine and rehabilitation clinics of North America	1047-9651
282504748675166384	Physical & occupational therapy in pediatrics	0194-2638
282504748675166385	Physical review. E	2470-0045
282504748675166386	Physical review. E, Statistical, nonlinear, and soft matter physics	1539-3755
282504748675166387	Physical review. E, Statistical physics, plasmas, fluids, and related interdisciplinary topics	1063-651X
282504748675166388	Physical review letters	0031-9007
282504748675166389	The Physician and sportsmedicine	0091-3847
282504748675166390	Physical therapy	0031-9023
282504748675166391	The Physical therapy review	0735-7435
282504748675166392	Physical therapy in sport : official journal of the Association of Chartered Physiotherapists in Sports Medicine	1466-853X
282504748675166393	Physician assistant (American Academy of Physician Assistants)	1538-8697
282504748675166394	Physician assistant	0147-3999
282504748675166395	Physician assistant. Health practitioner	0197-713X
282504748675166396	Physician executive	0898-2759
282504748675166398	Physician performance & payment report	1528-7378
282504748675166399	Physician relations update	1079-0349
282504748675166401	Physician's management	0031-9066
282504748675166402	Physiology & behavior	0031-9384
282504748675166403	Physiological and biochemical zoology : PBZ	1522-2152
282504748675166404	Physiologia Bohemoslovaca	0369-9463
282504748675166406	Physiological chemistry and physics	0031-9325
282504748679360514	Physiological chemistry and physics and medical NMR	0748-6642
282504748679360516	Physiological genomics	1094-8341
282504748679360517	Physiology international	2498-602X
282504748679360518	Physiological measurement	0967-3334
282504748679360519	Physiology & pharmacology for physicians	0554-1417
282504748679360520	Physiology for physicians	0554-1425
282504748679360521	Physiologia plantarum	0031-9317
282504748679360522	Physiological reports	2051-817X
282504748679360523	Physiological research	0862-8408
282504748679360524	Physiological reviews	0031-9333
282504748679360525	Physiological reviews. Supplement	0554-1395
282504748679360526	The Physiology teacher	0048-4075
282504748679360527	Physiological zoology	0031-935X
282504748679360528	Physiologie (Bucarest)	1011-6206
282504748679360529	The Physiologist	0031-9376
282504748679360530	Physiology (Bethesda, Md.)	1548-9221
282504748679360531	Physiotherapy Canada. Physiothérapie Canada	0300-0508
282504748679360532	Physiotherapy research international : the journal for researchers and clinicians in physical therapy	1358-2267
282504748679360533	Physiotherapy theory and practice	0959-3985
282504748679360535	Physiotherapy	0031-9406
282504748679360536	Physis; rivista internazionale di storia della scienza	0031-9414
282504748679360537	Phytochemical analysis : PCA	0958-0344
282504748679360538	Phytochemistry	0031-9422
282504748679360539	Phytomedicine : international journal of phytotherapy and phytopharmacology	0944-7113
282504748679360540	Phytopathology	0031-949X
282504748679360541	Phytotherapy research : PTR	0951-418X
282504748679360543	Pielȩgniarka i połozna	0048-4148
282504748679360544	Pigment cell & melanoma research	1755-1471
282504748679360545	Pigment cell research	0893-5785
282504748679360548	Il Pisani : organo del Manicomio di Palermo	0391-0466
282504748679360550	Pituitary	1386-341X
282504748679360551	Placenta	0143-4004
282504748679360552	Placenta. Supplement	0265-7023
282504748679360553	Plant biology (Stuttgart, Germany)	1435-8603
282504748679360554	Plant biotechnology journal	1467-7644
282504748679360555	The Plant cell	1040-4651
282504748679360556	Plant, cell & environment	0140-7791
282504748679360557	Plant & cell physiology	0032-0781
282504748679360558	Plant cell reports	0721-7714
282504748679360559	Plant communications	2590-3462
282504748679360560	Plant disease	0191-2917
282504748679360561	Plant foods for human nutrition (Dordrecht, Netherlands)	0921-9668
282504748679360562	The plant genome	1940-3372
282504748679360564	The Plant journal : for cell and molecular biology	0960-7412
282504748679360565	Plant molecular biology	0167-4412
282504748679360566	Plant physiology	0032-0889
282504748679360567	Plant physiology and biochemistry : PPB	0981-9428
282504748679360568	Plant reproduction	2194-7953
282504748679360569	Plant science : an international journal of experimental plant biology	0168-9452
282504748679360570	Plant signaling & behavior	1559-2316
282504748679360571	Planta	0032-0935
282504748679360572	Planta medica	0032-0943
282504748679360573	Plasmid	0147-619X
282504748679360574	Plastic and aesthetic nursing	2770-3509
282504748679360575	Plastic and reconstructive surgery	0032-1052
282504748679360576	Plastic and reconstructive surgery (1946)	1075-1270
282504748679360577	Plastic and reconstructive surgery and the transplantation bulletin	0096-8501
282504748679360578	Plastic surgical nursing : official journal of the American Society of Plastic and Reconstructive Surgical Nurses	0741-5206
282504748679360579	Platelets	0953-7104
282504748679360580	PLoS biology	1544-9173
282504748679360581	PLoS computational biology	1553-734X
282504748679360582	PLoS genetics	1553-7390
282504748679360583	PLoS medicine	1549-1277
282504748679360584	PLoS neglected tropical diseases	1935-2727
282504748679360585	PloS one	1932-6203
282504748679360586	PLoS pathogens	1553-7366
282504748679360587	Plućne bolesti : casopis Udruzenja pneumoftiziologa Jugoslavije = the journal of Yugoslav Association of Phthisiology and Pneumology	0352-5503
282504748679360588	Plućne bolesti i tuberkuloza	0370-0380
282504748679360590	Plzen̆ský lékar̆ský sborník	0551-1038
282504748679360591	PM & R : the journal of injury, function, and rehabilitation	1934-1482
282504748679360592	Pneumoftiziologia : revista Societătii Române de Pneumoftiziologie	1223-3056
282504748679360593	Pneumologia (Bucharest, Romania)	2067-2993
282504748679360594	Pneumologie (Stuttgart, Germany)	0934-8387
282504748679360595	Pneumonologia i alergologia polska	0867-7077
282504748679360596	Pneumonologia Danubiana	0324-4229
282504748679360597	Pneumonologike kai phymatiologike epitheoresis	0551-1062
282504748679360598	Pneumonologia polska	0376-4761
282504748679360599	Pneumonologie. Pneumonology	0033-4073
282504748679360600	Polish archives of internal medicine	0032-3772
282504748679360602	Polskie archiwum weterynaryjne	0079-3647
282504748679360603	Polish journal of microbiology	1733-1331
282504748679360604	Polish journal of occupational medicine	0860-6536
282504748679360605	Polish journal of occupational medicine and environmental health	0867-8383
282504748679360606	Polish journal of pathology : official journal of the Polish Society of Pathologists	1233-9687
282504748679360607	Polish journal of pharmacology	1230-6002
282504748679360608	Polish journal of pharmacology and pharmacy	0301-0244
282504748679360609	Polish journal of veterinary sciences	1505-1773
282504748679360610	Polish medical history and science bulletin	0007-5051
282504748679360611	Polish medical journal	0032-2938
282504748679360612	Polish medical science and history bulletin	0091-3340
282504748679360613	Polish medical sciences and history bulletin	0301-0236
282504748679360614	Polski merkuriusz lekarski : organ Polskiego Towarzystwa Lekarskiego	1426-9686
282504748679360615	Polish orthopedics and traumatology	0009-479X
282504748679360616	Polski przegla̧d radiologiczny	1505-2680
282504748679360617	Polski przeglad chirurgiczny	0032-373X
282504748679360618	Polski przeglad radiologii	0860-1089
282504748679360619	Polski przegla̜d radiologii i medycyny nuklearnej	0137-7183
282504748679360620	Polski tygodnik lekarski (Warsaw, Poland : 1960)	0032-3756
282504748679360621	Polski tygodnik lekarski	0860-8857
282504748679360622	Policlinico infantile	0391-0474
282504748679360623	Il Policlinico. Sezione chirurgica	0032-2636
282504748679360624	Il Policlinico. Sezione medica	0048-4717
282504748679360625	Il Policlinico. Sezione pratica	0032-2644
282504748679360626	Policy analysis	0098-2067
282504748679360634	Policy, politics & nursing practice	1527-1544
282504748679360635	Policy statement. Royal College of General Practitioners	0957-0357
282504748679360636	Polimery w medycynie	0370-0747
282504748679360637	Politics and the life sciences : the journal of the Association for Politics and the Life Sciences	0730-9384
282504748679360638	Pomeranian journal of life sciences	2450-4637
282504748679360639	Population bulletin	0032-468X
282504748679360640	Population health management	1942-7891
282504748679360641	Population health metrics	1478-7954
282504748679360642	Population index	0032-4701
282504748679360643	Population reports. Series A, Oral contraceptives	0097-9074
282504748679360644	Population reports. Series B, Intrauterine devices	0092-9344
282504748679360646	Population reports (Washington, D.C.). Series C, Female sterilization	0891-0030
282504748679360647	Population reports (Washington, D.C.). Series D, Sterilization	0093-4488
282504748679360648	Population reports (Washington, D.C.). Series D, Male sterilization	0891-0049
282504748679360649	Population reports. Series E, Law and policy	0097-9082
282504748679360650	Population reports. Series F, Pregnancy termination	0091-9284
282504748679360651	Population reports. Series G, Prostaglandins	0091-9276
282504748679360652	Population reports. Series H, Barrier methods	0093-4496
282504748679360653	Population reports. Series I, Periodic abstinence	0097-9090
282504748679360654	Population reports. Series J, Family planning programs	0091-925X
282504748679360655	Population reports. Series K, Injectables and implants	0097-9104
282504748679360656	Population reports. Series L, Issues in world health	0197-5838
282504748679360657	Population reports. Series M, Special topics	0733-9135
282504748679360658	Population reports. Special topic monographs	0161-679X
282504748679360659	Population et sociétés; bulletin mensuel d'informations démographiques, économiques, sociales	0184-7783
282504748679360660	Population studies	0032-4728
282504748679360661	Population trends	0307-4463
282504748679360662	Portuguese journal of cardiac thoracic and vascular surgery	2184-9927
282504748679360665	Positively aware : the monthly journal of the Test Positive Aware Network	1523-2883
282504748679360669	Post reproductive health	2053-3691
282504748679360674	Postepy biochemii	0032-5422
282504748679360675	Postȩpy higieny i medycyny doświadczalnej	0032-5449
282504748679360677	Postgraduate medicine	0032-5481
282504748679360678	Postgraduate medical journal	0032-5473
282504748679360681	Poultry science	0032-5791
282504748679360683	Le Poumon et le coeur	0032-5821
282504748679360684	The Puerto Rico journal of public health and tropical medicine	0370-1506
282504748679360685	Prace Komisji Medycyny Doświadczalnej	0301-1658
282504748679360687	Pracovní lékar̆stvi	0032-6291
282504748679360689	Practice digest	0161-0287
282504748679360690	The practising midwife	1461-3123
282504748679360691	Practical neurology	1474-7758
282504748679360692	Práctica odontológica	0185-5905
282504748679360693	Practica oto-rhino-laryngologica	0032-6305
282504748679360694	Practical periodontics and aesthetic dentistry : PPAD	1042-2722
282504748679360695	Practical procedures & aesthetic dentistry : PPAD	1534-6846
282504748679360696	Practical radiation oncology	1879-8500
282504748679360698	The Practitioner	0032-6518
282504748679360699	Prague medical report	1214-6994
282504748679360700	The Prairie rose	0032-6666
282504748679360701	Praktische Anästhesie, Wiederbelebung und Intensivtherapie	0302-7600
282504748679360702	Der Praktische Arzt	0048-5128
282504748679360703	Praktische Kieferorthopädie	0931-6965
282504748679360704	Praktický lékar̆	0032-6739
282504748679360705	Praktické zubní lékar̆ství	0032-6720
282504748679360706	Praxis der Kinderpsychologie und Kinderpsychiatrie	0032-7034
282504748679360707	Praxis der Kinderpsychologie und Kinderpsychiatrie. Beiheft	0085-5073
282504748679360708	Praxis und Klinik der Pneumologie	0342-7498
282504748679360709	Praxis der Pneumologie	0032-7069
282504748679360710	Praxis der Psychotherapie	0032-7077
282504748679360711	Praxis	0369-8394
282504748679360712	Praxis	1661-8157
282504748679360714	Pregnancy hypertension	2210-7789
282504748679360715	Prehospital and disaster medicine	1049-023X
282504748679360716	Prehospital emergency care	1090-3127
282504748679360718	Prenatal diagnosis	0197-3851
282504748679360720	Prensa médica argentina	0032-745X
282504748679360721	La Prensa médica mexicana	0032-7468
282504748679360723	Preparative biochemistry	0032-7484
282504748679360724	Preparative biochemistry & biotechnology	1082-6068
282504748679360726	The Prescriber	0370-145X
282504748679360727	Prescrire international	1167-7422
282504748679360728	Presse médicale (Paris, France : 1983)	0755-4982
282504748679360729	La Presse médicale	0032-7867
282504748679360730	La Presse thermale et climatique	0032-7875
282504748679360731	Prevenzione & assistenza dentale	0393-9960
282504748679360732	Preventive cardiology	1520-037X
282504748679360733	Preventing chronic disease	1545-1151
282504748679360734	Prevention in human services	0270-3114
282504748679360735	Preventive medicine	0091-7435
282504748679360737	Prevention science : the official journal of the Society for Prevention Research	1389-4986
282504748679360739	Prevenzione stomatologica	0390-1033
282504748679360740	Preventive veterinary medicine	0167-5877
282504748679360742	Pride Institute journal of long term home health care	0743-5088
282504748679360743	Prikladnaia biokhimiia i mikrobiologiia	0555-1099
282504748679360744	Prilozi (Makedonska akademija na naukite i umetnostite. Oddelenie za medicinski nauki)	1857-9345
282504748679360745	Prilozi	0351-3254
282504748679360746	Primary care	0095-4543
282504748679360747	The primary care companion for CNS disorders	2155-7780
282504748679360748	Primary care diabetes	1878-0210
282504748679360749	Primary care respiratory journal : journal of the General Practice Airways Group	1471-4418
282504748679360750	Primary dental care : journal of the Faculty of General Dental Practitioners (UK)	1355-7610
282504748679360751	Primary dental journal	2050-1684
282504748679360752	Primary health care research & development	1463-4236
282504748679360753	Primates; journal of primatology	0032-8332
282504748679360754	Primates in medicine	0079-5119
282504748679360757	Prion	1933-6896
282504748679360759	PRN forum	0743-345X
282504748679360760	Pró-fono : revista de atualização científica	0104-5687
282504748679360762	Pro medico; ärztliches Referatenblatt	0032-907X
282504748679360763	Pro re nata PRN : the official publication of the Utah Nurses' Association	1044-4025
282504748679360764	Probe (Ottawa, Ont.)	0834-1494
282504748679360766	The Probe	0032-9185
282504748679360767	Probiotics and antimicrobial proteins	1867-1306
282504748679360768	Problèmes actuels d'endocrinologie et de nutrition	0079-5666
282504748679360772	Problemy ėndokrinologii	0375-9660
282504748679360773	Problemy ėndokrinologii i gormonoterapii	0032-9509
282504748679360775	Problemy gematologii i perelivaniia krovi	0552-2080
282504748679360777	Problemi na khigienata	0323-9179
282504748679360778	Problemy kosmicheskoĭ biologii	0555-2788
282504748679360779	Problemy medycyny wieku rozwojowego	0303-2264
282504748679360782	Problemy radiat︠s︡iĭnoï medyt︠s︡yny ta radiobiolohiï	2304-8336
282504748679360784	Problemy Severa	0555-2982
282504748679360786	Problemy sot︠s︡ialʹnoĭ gigieny, zdravookhranenii︠a︡ i istorii medit︠s︡iny	0869-866X
282504748679360791	Problemy tuberkuleza	0032-9533
282504748679360792	Problemy tuberkuleza i bolezneĭ legkikh	1728-2993
282504748679360793	Problems in veterinary medicine	1041-0228
282504748679360794	Problems of virology	0555-2621
282504748679360796	Proceedings of the American Philosophical Society	0003-049X
282504748679360797	Proceedings of the American Thoracic Society	1546-3222
282504748679360798	Proceedings : a conference of the American Medical Informatics Association. AMIA Fall Symposium	1091-8280
282504748679360799	Proceedings. AMIA Symposium	1531-605X
282504748679360800	Proceedings. Animal Care Panel (U.S.)	0097-076X
282504748679360801	Proceedings. Colloquium in Biological Sciences	0078-5857
282504748679360803	Proceedings of the ... annual Conference on Research in Medical Education. Conference on Research in Medical Education	0892-2543
282504748679360804	Proceedings, Annual Management Conference - American Dental Association	0148-4699
282504748679360806	Proceedings of the annual meeting of the American Psychopathological Association	0091-7389
282504748679360810	Proceedings, the annual meeting of the Medical Section of the American Council of Life Insurance	0148-4931
282504748679360811	Proceedings, annual meeting of the Medical Section of the American Life Convention	0065-9126
282504748679360812	Proceedings, the annual meeting of the Medical Section of the American Life Insurance Association	0361-1752
282504755188920322	Proceedings. Symposium on Computer Applications in Medical Care	0195-4210
282504755188920324	Proceedings of the Association of American Physicians	1081-650X
282504755188920325	Proceedings of the Australian Association of Neurologists	0084-7224
282504755188920326	Proceedings. Biological sciences	0962-8452
282504755188920327	Proceedings of the British Paedodontic Society	0308-4922
282504755188920328	Proceedings of the British Society of Dental and Maxillofacial Radiology	0957-7173
282504755188920329	Proceedings. Canadian Cancer Conference	0068-8436
282504755188920332	Proceedings of the Chinese Academy of Medical Sciences and the Peking Union Medical College = Chung-kuo i hsüeh k'o hsüeh yüan, Chung-kuo hsieh ho i k'o ta hsüeh hsüeh pao	0258-8757
282504755188920333	Proceedings of the Clinical Dialysis and Transplant Forum	0094-6044
282504755188920337	Proceedings of the European Dialysis and Transplant Association. European Dialysis and Transplant Association	0071-2736
282504755188920342	Proceedings of the Health Policy Forum. Health Policy Forum	0195-976X
282504755188920343	Proceedings of the Helminthological Society of Washington	0018-0130
282504755188920344	Proceedings. IEEE Computer Society Bioinformatics Conference	1555-3930
282504755188920345	Proceedings. IEEE Computational Systems Bioinformatics Conference	1551-7497
282504755188920346	Proceedings of the Institution of Mechanical Engineers. Part H, Journal of engineering in medicine	0954-4119
282504755188920347	The Proceedings of the Institute of Medicine of Chicago	0091-746X
282504755188920349	Proceedings. International Conference on Intelligent Systems for Molecular Biology	1553-0833
282504755188920350	Proceedings of the Japan Academy. Series B, Physical and biological sciences	0386-2208
282504755188920351	Proceedings of the Koninklijke Nederlandse Akademie van Wetenschappen. Series C. Biological and medical sciences	0023-3374
282504755188920352	Proceedings of the Mine Medical Officers' Association	0379-9190
282504755188920353	Proceedings of the Mine Medical Officers' Association of S. A	0026-4490
282504755188920355	Proceedings of the National Academy of Sciences of the United States of America	0027-8424
282504755188920356	Proceedings. National Cancer Conference	0077-3670
282504755188920357	Proceedings. National Conference on Methadone Treatment	0360-263X
282504755188920358	Proceedings of the National Science Council, Republic of China. Part B, Life sciences	0255-6596
282504755188920361	The Proceedings of the Nutrition Society	0029-6651
282504755188920362	Proceedings and papers of the annual conference of the California Mosquito Control Association, inc	0091-6501
282504755188920366	Proceedings of the Royal College of Physicians of Edinburgh	0953-0932
282504755188920367	Proceedings of the Royal Irish Academy. Section B: Biological, geological, and chemical science	0035-8983
282504755188920368	Proceedings of the Royal Society of Edinburgh. Section B: Biology	0080-455X
282504755188920369	Proceedings - Royal Society of Edinburgh. Section B: Natural environment	0308-2113
282504755188920370	Proceedings of the Royal Society of London. Series A, Mathematical and physical sciences	0950-1207
282504755188920371	Proceedings of the Royal Society of London. Series B, Biological sciences	0950-1193
282504755188920372	Proceedings of the Royal Society of Medicine	0035-9157
282504755188920373	Proceedings of the Rudolf Virchow Medical Society in the City of New York	0080-4797
282504755188920374	Proceedings of the Society for Experimental Biology and Medicine. Society for Experimental Biology and Medicine (New York, N.Y.)	0037-9727
282504755188920375	Proceedings. Society for the Study of Fertility	0562-4142
282504755188920377	Proceedings of the staff meetings. Mayo Clinic	0092-699X
282504755188920382	Proceedings. Veterans Administration Spinal Cord Injury Conference	0083-3568
282504755188920383	Proceedings of the Virchow-Pirquet Medical Society	0885-7857
282504755188920384	Proceedings of the Western Pharmacology Society	0083-8969
282504755188920387	Produits & problêmes pharmaceutiques	0032-9959
282504755188920388	Professional care of mother and child	0964-4156
282504755188920389	Professional case management	1932-8087
282504755188920392	Professioni infermieristiche	0033-0205
282504755188920394	Professional nurse (London, England)	0266-8130
282504755188920395	Professional safety	0099-0027
282504755188920396	Professional sanitation management	0033-0191
282504755188920398	Profile of medical practice	0194-2921
282504755188920399	Profiles of drug substances, excipients, and related methodology	1871-5125
282504755188920400	Profiles in healthcare communications	1931-9592
282504755188920401	Profiles in healthcare marketing	1040-7480
282504755188920402	Profiles in hospital marketing	0275-9632
282504755188920403	Progress in AIDS pathology	1042-363X
282504755188920404	Progressive architecture	0033-0752
282504755188920405	Progress in atomic medicine	0085-5189
282504755188920406	Progress in behavior modification	0099-037X
282504755188920407	Progress in biochemical pharmacology	0079-6085
282504755188920408	Progress in biocybernetics	0079-6093
282504755188920409	Progress in biometeorology. Division A: Progress in human biometeorology	0301-1011
282504755188920410	Progress in biophysics and biophysical chemistry	0096-4174
282504755188920411	Progress in biophysics and molecular biology	0079-6107
282504755188920412	Progress in brain research	0079-6123
282504755188920413	Progress in cardiovascular diseases	0033-0620
282504755188920414	Progress in cardiovascular nursing	0889-7204
282504755188920415	Progress in cell cycle research	1087-2957
282504755188920416	Progress in the chemistry of fats and other lipids	0079-6832
282504755188920417	Progress in chemical toxicology	0079-6158
282504755188920418	Progress in clinical and biological research	0361-7742
282504755188920419	Progress in clinical cancer	0079-6166
282504755188920420	Progress in clinical immunology	0090-3310
282504755188920421	Progress in clinical parasitology	1062-0338
282504755188920422	Progress in clinical pathology	0079-6174
282504755188920423	Progress in community health partnerships : research, education, and action	1557-0541
282504755188920424	Progress in drug research. Fortschritte der Arzneimittelforschung. Progrès des recherches pharmaceutiques	0071-786X
282504755188920425	Progress in experimental personality & psychopathology research	1056-7151
282504755188920426	Progress in experimental personality research	0079-6255
282504755188920427	Progress in experimental tumor research	0079-6263
282504755188920428	Progress in food & nutrition science	0306-0632
282504755188920429	Progress in growth factor research	0955-2235
282504755188920430	Progress in hematology	0079-6301
282504755188920431	Progress in hemostasis and thrombosis	0362-6350
282504755188920432	Progress in histochemistry and cytochemistry	0079-6336
282504755188920433	Progress in immunobiological standardization	0079-6344
282504755188920434	Progress in industrial microbiology	0079-6352
282504755188920435	Progress in lipid research	0163-7827
282504755188920436	Progress in liver diseases	1060-913X
282504755188920438	Il Progresso medico	0370-1514
282504755188920439	Le Progrés médical	0033-0450
282504755188920440	Progress in medicinal chemistry	0079-6468
282504755188920441	Progress in medical genetics	0079-6441
282504755188920443	Progress in medical virology. Fortschritte der medizinischen Virusforschung. Progrès en virologie médicale	0079-645X
282504755188920444	Progress in molecular biology and translational science	1877-1173
282504755188920445	Progress in molecular and subcellular biology	0079-6484
282504755188920446	Progress in neurobiology	0301-0082
282504755188920448	Progress in neurology and psychiatry	0079-6506
282504755188920449	Progress in neurological surgery	0079-6492
282504755188920450	Progress in neuro-psychopharmacology	0364-7722
282504755188920451	Progress in neuro-psychopharmacology & biological psychiatry	0278-5846
282504755188920452	Progress in nuclear energy. Series 6 Biological sciences	0555-4098
282504755188920453	Medical sciences (London, England)	0555-4101
282504755188920454	Progress in nuclear magnetic resonance spectroscopy	0079-6565
282504755188920455	Progress in nuclear medicine	0091-7559
282504755188920456	Progress in nucleic acid research and molecular biology	0079-6603
282504755188920459	Progress in orthodontics	1723-7785
282504755188920460	Progresos de patología y clínica	0033-0507
282504755188920462	Progresos de pediatría y puericultura	0033-0515
282504755188920463	Progress in pediatric surgery	0079-6654
282504755188920464	Progress in physical therapy	0048-5519
282504755188920467	Progress in retinal and eye research	1350-9462
282504755188920468	Progress in surgery	0079-6824
282504755188920470	Progresos de terapéutica clínica	0033-0523
282504755188920471	Progress in transplantation (Aliso Viejo, Calif.)	1526-9248
282504755188920472	Progress in tumor research	2296-1887
282504755188920473	Progrès en urologie : journal de l'Association française d'urologie et de la Société française d'urologie	1166-7087
282504755188920474	Progress in veterinary microbiology and immunology	0255-3686
282504755188920475	Program notes (Association of University Programs.)	0098-1559
282504755193114628	Project Inform perspective	1058-7454
282504755193114631	Promotion & education	1025-3823
282504755193114632	Promoting health	0272-9709
282504755193114634	La Prophylaxie sanitaire et morale	0337-0208
282504755193114635	Prostaglandins	0090-6980
282504755193114636	Prostaglandins, leukotrienes, and essential fatty acids	0952-3278
282504755193114637	Prostaglandins, leukotrienes, and medicine	0262-1746
282504755193114638	Prostaglandins and medicine	0161-4630
282504755193114639	Prostaglandins & other lipid mediators	1098-8823
282504755193114640	The Prostate	0270-4137
282504755193114641	Prostate cancer and prostatic diseases	1365-7852
282504755193114642	The Prostate. Supplement	1050-5881
282504755193114643	Prosthetics and orthotics international	0309-3646
282504755193114646	Protein & cell	1674-800X
282504755193114647	Protein engineering	0269-2139
282504755193114648	Protein engineering, design & selection : PEDS	1741-0126
282504755193114649	Protein expression and purification	1046-5928
282504755193114650	The protein journal	1572-3887
282504755193114651	Protein and peptide letters	0929-8665
282504755193114652	Protein profile	1070-3667
282504755193114653	Protein science : a publication of the Protein Society	0961-8368
282504755193114654	Protein sequences & data analysis	0931-9506
282504755193114655	Proteins	0887-3585
282504755193114656	Proteomics	1615-9853
282504755193114657	Proteomics. Clinical applications	1862-8346
282504755193114659	El Protesista dental	0325-8807
282504755193114660	Protesis	1666-1761
282504755193114661	Protetyka stomatologiczna	0033-1783
282504755193114662	Protist	1434-4610
